time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,0,0,.fix_qua,.zone_num,.zone_letter
2022/02/16/19:16:32.343031,29630,1645056992,339278697,,671899.154399979,4689656.95525836,1,42,T
2022/02/16/19:16:32.543450,29631,1645056992,541409969,,671899.214502132,4689656.81163127,1,42,T
2022/02/16/19:16:32.543501,29632,1645056992,541409969,,671899.214502132,4689656.81163127,1,42,T
2022/02/16/19:16:32.742895,29633,1645056992,740934848,,671898.827229185,4689657.04891196,1,42,T
2022/02/16/19:16:32.743173,29634,1645056992,740934848,,671898.827229185,4689657.04891196,1,42,T
2022/02/16/19:16:32.941653,29635,1645056992,939494609,,671898.780097049,4689656.95572123,1,42,T
2022/02/16/19:16:32.941677,29636,1645056992,939494609,,671898.780097049,4689656.95572123,1,42,T
2022/02/16/19:16:33.139942,29637,1645056993,137836694,,671898.72025304,4689656.88689702,1,42,T
2022/02/16/19:16:33.140269,29638,1645056993,137836694,,671898.72025304,4689656.88689702,1,42,T
2022/02/16/19:16:33.338482,29639,1645056993,336686372,,671898.609787046,4689656.8222115,1,42,T
2022/02/16/19:16:33.338508,29640,1645056993,336686372,,671898.609787046,4689656.8222115,1,42,T
2022/02/16/19:16:33.537728,29641,1645056993,535862922,,671898.487108056,4689656.72790898,1,42,T
2022/02/16/19:16:33.537917,29642,1645056993,535862922,,671898.487108056,4689656.72790898,1,42,T
2022/02/16/19:16:33.740772,29643,1645056993,739127397,,671898.359639468,4689656.67171273,1,42,T
2022/02/16/19:16:33.741727,29644,1645056993,739127397,,671898.359639468,4689656.67171273,1,42,T
2022/02/16/19:16:33.941664,29645,1645056993,939523696,,671895.566517728,4689660.63373853,1,42,T
2022/02/16/19:16:33.942094,29646,1645056993,939523696,,671895.566517728,4689660.63373853,1,42,T
2022/02/16/19:16:34.141270,29647,1645056994,139358758,,671897.215534831,4689655.40525767,1,42,T
2022/02/16/19:16:34.141695,29648,1645056994,139358758,,671897.215534831,4689655.40525767,1,42,T
2022/02/16/19:16:34.339947,29649,1645056994,338209867,,671897.049368259,4689654.89536362,1,42,T
2022/02/16/19:16:34.341384,29650,1645056994,338209867,,671897.049368259,4689654.89536362,1,42,T
2022/02/16/19:16:34.541172,29651,1645056994,538834571,,671896.882005875,4689654.29396285,1,42,T
2022/02/16/19:16:34.541189,29652,1645056994,538834571,,671896.882005875,4689654.29396285,1,42,T
2022/02/16/19:16:34.739762,29653,1645056994,737793207,,671896.725569329,4689653.58391088,1,42,T
2022/02/16/19:16:34.739909,29654,1645056994,737793207,,671896.725569329,4689653.58391088,1,42,T
2022/02/16/19:16:34.937732,29655,1645056994,935734272,,671896.571924177,4689652.79376873,1,42,T
2022/02/16/19:16:34.938904,29656,1645056994,935734272,,671896.571924177,4689652.79376873,1,42,T
2022/02/16/19:16:35.137899,29657,1645056995,135794878,,671901.068356083,4689660.37279112,5,42,T
2022/02/16/19:16:35.138767,29658,1645056995,135794878,,671901.068356083,4689660.37279112,5,42,T
2022/02/16/19:16:35.336404,29659,1645056995,334475517,,671901.226234827,4689659.85173763,5,42,T
2022/02/16/19:16:35.336693,29660,1645056995,334475517,,671901.226234827,4689659.85173763,5,42,T
2022/02/16/19:16:35.534329,29661,1645056995,531986474,,671901.278263424,4689660.11000474,5,42,T
2022/02/16/19:16:35.534359,29662,1645056995,531986474,,671901.278263424,4689660.11000474,5,42,T
2022/02/16/19:16:35.732883,29663,1645056995,732193470,,671901.612303624,4689659.82057638,5,42,T
2022/02/16/19:16:35.732896,29664,1645056995,732193470,,671901.612303624,4689659.82057638,5,42,T
2022/02/16/19:16:35.928864,29665,1645056995,926830768,,671901.835520079,4689659.85685621,5,42,T
2022/02/16/19:16:35.929155,29666,1645056995,926830768,,671901.835520079,4689659.85685621,5,42,T
2022/02/16/19:16:36.127799,29667,1645056996,125735521,,671902.051947091,4689659.85567336,5,42,T
2022/02/16/19:16:36.128425,29668,1645056996,125735521,,671902.051947091,4689659.85567336,5,42,T
2022/02/16/19:16:36.337264,29669,1645056996,335131406,,671902.277753753,4689659.81445581,5,42,T
2022/02/16/19:16:36.337389,29670,1645056996,335131406,,671902.277753753,4689659.81445581,5,42,T
2022/02/16/19:16:36.536050,29671,1645056996,534070491,,671902.461942735,4689659.81433732,5,42,T
2022/02/16/19:16:36.536747,29672,1645056996,534070491,,671902.461942735,4689659.81433732,5,42,T
2022/02/16/19:16:36.734155,29673,1645056996,732432603,,671902.498443792,4689659.85271473,5,42,T
2022/02/16/19:16:36.734829,29674,1645056996,732432603,,671902.498443792,4689659.85271473,5,42,T
2022/02/16/19:16:36.936728,29675,1645056996,935093164,,671902.316484879,4689661.18107292,5,42,T
2022/02/16/19:16:36.937982,29676,1645056996,935093164,,671902.316484879,4689661.18107292,5,42,T
2022/02/16/19:16:37.136353,29677,1645056997,134031534,,671902.591909456,4689660.86812533,5,42,T
2022/02/16/19:16:37.136425,29678,1645056997,134031534,,671902.591909456,4689660.86812533,5,42,T
2022/02/16/19:16:37.338062,29679,1645056997,336091756,,671903.665888788,4689656.63994894,5,42,T
2022/02/16/19:16:37.338277,29680,1645056997,336091756,,671903.665888788,4689656.63994894,5,42,T
2022/02/16/19:16:37.537195,29681,1645056997,534958362,,671903.903484727,4689656.54465388,5,42,T
2022/02/16/19:16:37.537484,29682,1645056997,534958362,,671903.903484727,4689656.54465388,5,42,T
2022/02/16/19:16:37.735707,29683,1645056997,733074188,,671904.141785708,4689656.44306734,5,42,T
2022/02/16/19:16:37.736020,29684,1645056997,733074188,,671904.141785708,4689656.44306734,5,42,T
2022/02/16/19:16:37.938887,29685,1645056997,938057184,,671904.376563981,4689656.36161959,5,42,T
2022/02/16/19:16:37.938916,29686,1645056997,938057184,,671904.376563981,4689656.36161959,5,42,T
2022/02/16/19:16:38.138128,29687,1645056998,136348485,,671904.557536304,4689656.37478199,5,42,T
2022/02/16/19:16:38.139521,29688,1645056998,136348485,,671904.557536304,4689656.37478199,5,42,T
2022/02/16/19:16:38.338626,29689,1645056998,336679697,,671904.712438799,4689656.31716572,5,42,T
2022/02/16/19:16:38.338921,29690,1645056998,336679697,,671904.712438799,4689656.31716572,5,42,T
2022/02/16/19:16:38.537953,29691,1645056998,535500288,,671904.840729781,4689656.28376041,5,42,T
2022/02/16/19:16:38.538224,29692,1645056998,535500288,,671904.840729781,4689656.28376041,5,42,T
2022/02/16/19:16:38.736105,29693,1645056998,734296560,,671905.072852414,4689656.24882118,5,42,T
2022/02/16/19:16:38.736694,29694,1645056998,734296560,,671905.072852414,4689656.24882118,5,42,T
2022/02/16/19:16:38.939135,29695,1645056998,938420772,,671905.085101343,4689656.56864325,5,42,T
2022/02/16/19:16:38.939153,29696,1645056998,938420772,,671905.085101343,4689656.56864325,5,42,T
2022/02/16/19:16:39.138280,29697,1645056999,136014699,,671905.179214727,4689656.66020376,5,42,T
2022/02/16/19:16:39.138366,29698,1645056999,136014699,,671905.179214727,4689656.66020376,5,42,T
2022/02/16/19:16:39.336476,29699,1645056999,334482908,,671905.396626857,4689656.70302113,1,42,T
2022/02/16/19:16:39.336536,29700,1645056999,334482908,,671905.396626857,4689656.70302113,1,42,T
2022/02/16/19:16:39.540300,29701,1645056999,537746429,,671905.547265723,4689656.77425925,1,42,T
2022/02/16/19:16:39.540721,29702,1645056999,537746429,,671905.547265723,4689656.77425925,1,42,T
2022/02/16/19:16:39.738930,29703,1645056999,737215042,,671905.674816445,4689656.87758799,1,42,T
2022/02/16/19:16:39.740293,29704,1645056999,737215042,,671905.674816445,4689656.87758799,1,42,T
2022/02/16/19:16:39.938400,29705,1645056999,935616731,,671905.8658822,4689657.06281978,5,42,T
2022/02/16/19:16:39.938758,29706,1645056999,935616731,,671905.8658822,4689657.06281978,5,42,T
2022/02/16/19:16:40.137305,29707,1645057000,135061025,,671905.996918714,4689657.24286727,1,42,T
2022/02/16/19:16:40.137335,29708,1645057000,135061025,,671905.996918714,4689657.24286727,1,42,T
2022/02/16/19:16:40.335936,29709,1645057000,333713054,,671906.13700499,4689657.26170617,5,42,T
2022/02/16/19:16:40.335958,29710,1645057000,333713054,,671906.13700499,4689657.26170617,5,42,T
2022/02/16/19:16:40.535136,29711,1645057000,532873153,,671906.254016912,4689657.43547179,1,42,T
2022/02/16/19:16:40.535164,29712,1645057000,532873153,,671906.254016912,4689657.43547179,1,42,T
2022/02/16/19:16:40.734104,29713,1645057000,731820344,,671906.361851491,4689657.65224592,5,42,T
2022/02/16/19:16:40.734333,29714,1645057000,731820344,,671906.361851491,4689657.65224592,5,42,T
2022/02/16/19:16:40.935910,29715,1645057000,933469772,,671906.424027957,4689657.88404256,5,42,T
2022/02/16/19:16:40.935970,29716,1645057000,933469772,,671906.424027957,4689657.88404256,5,42,T
2022/02/16/19:16:41.134555,29717,1645057001,132235288,,671907.074120205,4689655.64312195,5,42,T
2022/02/16/19:16:41.134786,29718,1645057001,132235288,,671907.074120205,4689655.64312195,5,42,T
2022/02/16/19:16:41.334481,29719,1645057001,331984043,,671907.180023933,4689655.80956396,5,42,T
2022/02/16/19:16:41.334561,29720,1645057001,331984043,,671907.180023933,4689655.80956396,5,42,T
2022/02/16/19:16:41.533355,29721,1645057001,531108379,,671907.299942624,4689655.88171815,5,42,T
2022/02/16/19:16:41.533555,29722,1645057001,531108379,,671907.299942624,4689655.88171815,5,42,T
2022/02/16/19:16:41.734224,29723,1645057001,732362031,,671907.425659883,4689655.89148345,5,42,T
2022/02/16/19:16:41.734852,29724,1645057001,732362031,,671907.425659883,4689655.89148345,5,42,T
2022/02/16/19:16:41.937611,29725,1645057001,935342550,,671907.602543593,4689655.84127217,5,42,T
2022/02/16/19:16:41.937661,29726,1645057001,935342550,,671907.602543593,4689655.84127217,5,42,T
2022/02/16/19:16:42.126101,29727,1645057002,124973297,,671907.741909121,4689655.8558257,5,42,T
2022/02/16/19:16:42.126135,29728,1645057002,124973297,,671907.741909121,4689655.8558257,5,42,T
2022/02/16/19:16:42.333981,29729,1645057002,332208395,,671907.876317789,4689655.84799128,5,42,T
2022/02/16/19:16:42.334051,29730,1645057002,332208395,,671907.876317789,4689655.84799128,5,42,T
2022/02/16/19:16:42.537483,29731,1645057002,534244060,,671908.015984734,4689655.85587232,5,42,T
2022/02/16/19:16:42.537559,29732,1645057002,534244060,,671908.015984734,4689655.85587232,5,42,T
2022/02/16/19:16:42.736998,29733,1645057002,734792470,,671908.155612009,4689655.92145922,5,42,T
2022/02/16/19:16:42.737083,29734,1645057002,734792470,,671908.155612009,4689655.92145922,5,42,T
2022/02/16/19:16:42.940680,29735,1645057002,939173698,,671908.326790789,4689655.84568725,5,42,T
2022/02/16/19:16:42.941267,29736,1645057002,939173698,,671908.326790789,4689655.84568725,5,42,T
2022/02/16/19:16:43.140576,29737,1645057003,138749122,,671908.492852639,4689655.79892145,5,42,T
2022/02/16/19:16:43.141693,29738,1645057003,138749122,,671908.492852639,4689655.79892145,5,42,T
2022/02/16/19:16:43.339714,29739,1645057003,337903261,,671908.658634146,4689655.72431589,5,42,T
2022/02/16/19:16:43.340601,29740,1645057003,337903261,,671908.658634146,4689655.72431589,5,42,T
2022/02/16/19:16:43.540346,29741,1645057003,537618398,,671908.83393692,4689655.70486755,5,42,T
2022/02/16/19:16:43.540375,29742,1645057003,537618398,,671908.83393692,4689655.70486755,5,42,T
2022/02/16/19:16:43.739865,29743,1645057003,737082004,,671909.007473092,4689655.60595939,5,42,T
2022/02/16/19:16:43.740060,29744,1645057003,737082004,,671909.007473092,4689655.60595939,5,42,T
2022/02/16/19:16:43.937828,29745,1645057003,936257600,,671909.140377147,4689655.62016881,5,42,T
2022/02/16/19:16:43.939438,29746,1645057003,936257600,,671909.140377147,4689655.62016881,5,42,T
2022/02/16/19:16:44.133489,29747,1645057004,132282018,,671909.279764794,4689655.60577672,5,42,T
2022/02/16/19:16:44.133549,29748,1645057004,132282018,,671909.279764794,4689655.60577672,5,42,T
2022/02/16/19:16:44.334895,29749,1645057004,333364963,,671909.419424874,4689655.55223973,5,42,T
2022/02/16/19:16:44.335623,29750,1645057004,333364963,,671909.419424874,4689655.55223973,5,42,T
2022/02/16/19:16:44.535320,29751,1645057004,533166885,,671909.547806924,4689655.51512568,5,42,T
2022/02/16/19:16:44.535348,29752,1645057004,533166885,,671909.547806924,4689655.51512568,5,42,T
2022/02/16/19:16:44.737556,29753,1645057004,734807014,,671909.718112693,4689655.43005468,5,42,T
2022/02/16/19:16:44.737924,29754,1645057004,734807014,,671909.718112693,4689655.43005468,5,42,T
2022/02/16/19:16:44.935822,29755,1645057004,933977603,,671909.854802184,4689655.35733288,5,42,T
2022/02/16/19:16:44.936341,29756,1645057004,933977603,,671909.854802184,4689655.35733288,5,42,T
2022/02/16/19:16:45.133393,29757,1645057005,131130695,,671910.035248425,4689655.35266947,5,42,T
2022/02/16/19:16:45.133450,29758,1645057005,131130695,,671910.035248425,4689655.35266947,5,42,T
2022/02/16/19:16:45.331009,29759,1645057005,329411745,,671910.19556752,4689655.29871176,5,42,T
2022/02/16/19:16:45.331792,29760,1645057005,329411745,,671910.19556752,4689655.29871176,5,42,T
2022/02/16/19:16:45.532123,29761,1645057005,530122518,,671910.35626541,4689655.23492907,5,42,T
2022/02/16/19:16:45.532518,29762,1645057005,530122518,,671910.35626541,4689655.23492907,5,42,T
2022/02/16/19:16:45.731196,29763,1645057005,729393720,,671910.497879099,4689655.23079703,5,42,T
2022/02/16/19:16:45.732188,29764,1645057005,729393720,,671910.497879099,4689655.23079703,5,42,T
2022/02/16/19:16:45.933590,29765,1645057005,931598901,,671910.698708563,4689655.1976877,5,42,T
2022/02/16/19:16:45.934008,29766,1645057005,931598901,,671910.698708563,4689655.1976877,5,42,T
2022/02/16/19:16:46.136897,29767,1645057006,134986162,,671910.82152702,4689655.17973459,5,42,T
2022/02/16/19:16:46.137160,29768,1645057006,134986162,,671910.82152702,4689655.17973459,5,42,T
2022/02/16/19:16:46.334974,29769,1645057006,333353519,,671910.985739015,4689655.19712461,5,42,T
2022/02/16/19:16:46.336268,29770,1645057006,333353519,,671910.985739015,4689655.19712461,5,42,T
2022/02/16/19:16:46.535367,29771,1645057006,533478975,,671911.125122757,4689655.21093645,5,42,T
2022/02/16/19:16:46.535438,29772,1645057006,533478975,,671911.125122757,4689655.21093645,5,42,T
2022/02/16/19:16:46.734753,29773,1645057006,732785940,,671911.257648203,4689655.16204875,5,42,T
2022/02/16/19:16:46.734861,29774,1645057006,732785940,,671911.257648203,4689655.16204875,5,42,T
2022/02/16/19:16:46.933795,29775,1645057006,931951284,,671911.445099373,4689655.09632496,5,42,T
2022/02/16/19:16:46.934258,29776,1645057006,931951284,,671911.445099373,4689655.09632496,5,42,T
2022/02/16/19:16:47.140645,29777,1645057007,138839244,,671911.605550475,4689655.0369895,5,42,T
2022/02/16/19:16:47.140701,29778,1645057007,138839244,,671911.605550475,4689655.0369895,5,42,T
2022/02/16/19:16:47.339768,29779,1645057007,337605237,,671911.771622913,4689654.97296765,5,42,T
2022/02/16/19:16:47.339859,29780,1645057007,337605237,,671911.771622913,4689654.97296765,5,42,T
2022/02/16/19:16:47.536669,29781,1645057007,534698724,,671911.928205199,4689655.02078661,5,42,T
2022/02/16/19:16:47.536682,29782,1645057007,534698724,,671911.928205199,4689655.02078661,5,42,T
2022/02/16/19:16:47.736950,29783,1645057007,734283924,,671912.071886442,4689654.98850135,5,42,T
2022/02/16/19:16:47.737512,29784,1645057007,734283924,,671912.071886442,4689654.98850135,5,42,T
2022/02/16/19:16:47.938705,29785,1645057007,936312675,,671912.232377661,4689654.8490082,5,42,T
2022/02/16/19:16:47.938762,29786,1645057007,936312675,,671912.232377661,4689654.8490082,5,42,T
2022/02/16/19:16:48.137696,29787,1645057008,135682106,,671912.407631632,4689654.76424426,5,42,T
2022/02/16/19:16:48.137792,29788,1645057008,135682106,,671912.407631632,4689654.76424426,5,42,T
2022/02/16/19:16:48.336475,29789,1645057008,334587335,,671912.555850597,4689654.79385938,5,42,T
2022/02/16/19:16:48.336869,29790,1645057008,334587335,,671912.555850597,4689654.79385938,5,42,T
2022/02/16/19:16:48.534147,29791,1645057008,532243490,,671912.695967297,4689654.70489313,5,42,T
2022/02/16/19:16:48.534728,29792,1645057008,532243490,,671912.695967297,4689654.70489313,5,42,T
2022/02/16/19:16:48.732822,29793,1645057008,730980634,,671912.836412732,4689654.60814174,5,42,T
2022/02/16/19:16:48.732961,29794,1645057008,730980634,,671912.836412732,4689654.60814174,5,42,T
2022/02/16/19:16:48.929963,29795,1645057008,929362058,,671912.998936152,4689654.44754549,5,42,T
2022/02/16/19:16:48.929969,29796,1645057008,929362058,,671912.998936152,4689654.44754549,5,42,T
2022/02/16/19:16:49.131812,29797,1645057009,129681348,,671913.182021564,4689654.30730802,5,42,T
2022/02/16/19:16:49.131862,29798,1645057009,129681348,,671913.182021564,4689654.30730802,5,42,T
2022/02/16/19:16:49.335549,29799,1645057009,333586692,,671913.365869324,4689654.074313,5,42,T
2022/02/16/19:16:49.336158,29800,1645057009,333586692,,671913.365869324,4689654.074313,5,42,T
2022/02/16/19:16:49.537367,29801,1645057009,535227537,,671913.631882684,4689653.82515045,1,42,T
2022/02/16/19:16:49.537635,29802,1645057009,535227537,,671913.631882684,4689653.82515045,1,42,T
2022/02/16/19:16:49.735997,29803,1645057009,733797073,,671913.715703304,4689653.7078974,5,42,T
2022/02/16/19:16:49.736536,29804,1645057009,733797073,,671913.715703304,4689653.7078974,5,42,T
2022/02/16/19:16:49.934139,29805,1645057009,932589292,,671913.896128081,4689653.76019819,5,42,T
2022/02/16/19:16:49.935170,29806,1645057009,932589292,,671913.896128081,4689653.76019819,5,42,T
2022/02/16/19:16:50.134550,29807,1645057010,133021593,,671914.09997164,4689653.73328616,1,42,T
2022/02/16/19:16:50.136527,29808,1645057010,133021593,,671914.09997164,4689653.73328616,1,42,T
2022/02/16/19:16:50.338794,29809,1645057010,336575984,,671914.217712273,4689653.78200739,1,42,T
2022/02/16/19:16:50.338817,29810,1645057010,336575984,,671914.217712273,4689653.78200739,1,42,T
2022/02/16/19:16:50.537327,29811,1645057010,535202980,,671914.328430164,4689653.87007895,1,42,T
2022/02/16/19:16:50.537353,29812,1645057010,535202980,,671914.328430164,4689653.87007895,1,42,T
2022/02/16/19:16:50.739585,29813,1645057010,737483263,,671914.487523152,4689654.02873446,1,42,T
2022/02/16/19:16:50.740212,29814,1645057010,737483263,,671914.487523152,4689654.02873446,1,42,T
2022/02/16/19:16:50.944359,29815,1645057010,942044973,,671914.561785107,4689654.22241843,1,42,T
2022/02/16/19:16:50.944433,29816,1645057010,942044973,,671914.561785107,4689654.22241843,1,42,T
2022/02/16/19:16:51.148146,29817,1645057011,146530628,,671914.589494358,4689654.47878991,1,42,T
2022/02/16/19:16:51.149810,29818,1645057011,146530628,,671914.589494358,4689654.47878991,1,42,T
2022/02/16/19:16:51.348374,29819,1645057011,346342802,,671914.589968099,4689654.80722954,1,42,T
2022/02/16/19:16:51.350097,29820,1645057011,346342802,,671914.589968099,4689654.80722954,1,42,T
2022/02/16/19:16:51.549933,29821,1645057011,547922134,,671914.541631262,4689655.18939473,1,42,T
2022/02/16/19:16:51.550765,29822,1645057011,547922134,,671914.541631262,4689655.18939473,1,42,T
2022/02/16/19:16:51.747333,29823,1645057011,745114088,,671914.709755937,4689655.68115317,1,42,T
2022/02/16/19:16:51.747609,29824,1645057011,745114088,,671914.709755937,4689655.68115317,1,42,T
2022/02/16/19:16:51.944978,29825,1645057011,943311929,,671914.778182377,4689656.20794628,1,42,T
2022/02/16/19:16:51.946564,29826,1645057011,943311929,,671914.778182377,4689656.20794628,1,42,T
2022/02/16/19:16:52.145048,29827,1645057012,143115758,,671914.703774756,4689656.76055105,1,42,T
2022/02/16/19:16:52.145262,29828,1645057012,143115758,,671914.703774756,4689656.76055105,1,42,T
2022/02/16/19:16:52.343982,29829,1645057012,341057062,,671914.677318935,4689657.40098576,1,42,T
2022/02/16/19:16:52.344038,29830,1645057012,341057062,,671914.677318935,4689657.40098576,1,42,T
2022/02/16/19:16:52.541245,29831,1645057012,539001941,,671914.66736631,4689658.10936664,1,42,T
2022/02/16/19:16:52.541353,29832,1645057012,539001941,,671914.66736631,4689658.10936664,1,42,T
2022/02/16/19:16:52.738643,29833,1645057012,736810445,,671914.675289101,4689658.89147951,1,42,T
2022/02/16/19:16:52.739593,29834,1645057012,736810445,,671914.675289101,4689658.89147951,1,42,T
2022/02/16/19:16:52.937450,29835,1645057012,935224771,,671914.587787652,4689659.70836083,1,42,T
2022/02/16/19:16:52.937814,29836,1645057012,935224771,,671914.587787652,4689659.70836083,1,42,T
2022/02/16/19:16:53.141833,29837,1645057013,140688657,,671914.514772329,4689660.59684987,1,42,T
2022/02/16/19:16:53.142830,29838,1645057013,140688657,,671914.514772329,4689660.59684987,1,42,T
2022/02/16/19:16:53.343008,29839,1645057013,341009616,,671914.37860932,4689661.52869277,1,42,T
2022/02/16/19:16:53.343079,29840,1645057013,341009616,,671914.37860932,4689661.52869277,1,42,T
2022/02/16/19:16:53.541573,29841,1645057013,540969371,,671914.287426063,4689662.54606603,1,42,T
2022/02/16/19:16:53.541644,29842,1645057013,540969371,,671914.287426063,4689662.54606603,1,42,T
2022/02/16/19:16:53.740199,29843,1645057013,738309860,,671914.157620907,4689663.61147725,1,42,T
2022/02/16/19:16:53.740421,29844,1645057013,738309860,,671914.157620907,4689663.61147725,1,42,T
2022/02/16/19:16:53.937709,29845,1645057013,936003684,,671914.064008911,4689664.76146098,1,42,T
2022/02/16/19:16:53.939110,29846,1645057013,936003684,,671914.064008911,4689664.76146098,1,42,T
2022/02/16/19:16:54.137797,29847,1645057014,135834455,,671917.504952304,4689654.77597786,1,42,T
2022/02/16/19:16:54.137855,29848,1645057014,135834455,,671917.504952304,4689654.77597786,1,42,T
2022/02/16/19:16:54.335869,29849,1645057014,333535909,,671917.703439714,4689654.79903366,1,42,T
2022/02/16/19:16:54.336323,29850,1645057014,333535909,,671917.703439714,4689654.79903366,1,42,T
2022/02/16/19:16:54.534325,29851,1645057014,532611370,,671917.781430052,4689654.79593793,1,42,T
2022/02/16/19:16:54.535693,29852,1645057014,532611370,,671917.781430052,4689654.79593793,1,42,T
2022/02/16/19:16:54.739558,29853,1645057014,737857818,,671917.936263161,4689654.80845912,1,42,T
2022/02/16/19:16:54.740747,29854,1645057014,737857818,,671917.936263161,4689654.80845912,1,42,T
2022/02/16/19:16:54.938281,29855,1645057014,936297178,,671918.15963902,4689654.83824903,1,42,T
2022/02/16/19:16:54.938518,29856,1645057014,936297178,,671918.15963902,4689654.83824903,1,42,T
2022/02/16/19:16:55.139748,29857,1645057015,137594938,,671918.289322179,4689654.84347305,1,42,T
2022/02/16/19:16:55.139768,29858,1645057015,137594938,,671918.289322179,4689654.84347305,1,42,T
2022/02/16/19:16:55.339007,29859,1645057015,336524963,,671918.423697572,4689654.85382216,1,42,T
2022/02/16/19:16:55.339442,29860,1645057015,336524963,,671918.423697572,4689654.85382216,1,42,T
2022/02/16/19:16:55.538270,29861,1645057015,536255598,,671918.58324567,4689654.87054123,1,42,T
2022/02/16/19:16:55.538357,29862,1645057015,536255598,,671918.58324567,4689654.87054123,1,42,T
2022/02/16/19:16:55.739724,29863,1645057015,739275693,,671918.740656288,4689654.88461012,1,42,T
2022/02/16/19:16:55.739732,29864,1645057015,739275693,,671918.740656288,4689654.88461012,1,42,T
2022/02/16/19:16:55.938733,29865,1645057015,937176227,,671918.872628155,4689654.8919314,1,42,T
2022/02/16/19:16:55.940437,29866,1645057015,937176227,,671918.872628155,4689654.8919314,1,42,T
2022/02/16/19:16:56.139079,29867,1645057016,136878252,,671920.731760866,4689648.58535643,1,42,T
2022/02/16/19:16:56.139120,29868,1645057016,136878252,,671920.731760866,4689648.58535643,1,42,T
2022/02/16/19:16:56.337083,29869,1645057016,334949016,,671920.879859048,4689648.45724909,1,42,T
2022/02/16/19:16:56.337863,29870,1645057016,334949016,,671920.879859048,4689648.45724909,1,42,T
2022/02/16/19:16:56.535484,29871,1645057016,533493518,,671921.047392774,4689648.33370094,1,42,T
2022/02/16/19:16:56.536083,29872,1645057016,533493518,,671921.047392774,4689648.33370094,1,42,T
2022/02/16/19:16:56.734455,29873,1645057016,732589721,,671921.198903037,4689648.20679067,1,42,T
2022/02/16/19:16:56.735312,29874,1645057016,732589721,,671921.198903037,4689648.20679067,1,42,T
2022/02/16/19:16:56.937959,29875,1645057016,935788869,,671921.383409611,4689648.08718462,1,42,T
2022/02/16/19:16:56.938010,29876,1645057016,935788869,,671921.383409611,4689648.08718462,1,42,T
2022/02/16/19:16:57.135809,29877,1645057017,133718013,,671921.531117849,4689647.95813995,1,42,T
2022/02/16/19:16:57.135860,29878,1645057017,133718013,,671921.531117849,4689647.95813995,1,42,T
2022/02/16/19:16:57.332905,29879,1645057017,330920219,,671921.690433499,4689647.83290569,1,42,T
2022/02/16/19:16:57.333140,29880,1645057017,330920219,,671921.690433499,4689647.83290569,1,42,T
2022/02/16/19:16:57.531533,29881,1645057017,529211044,,671921.88746501,4689647.71898809,1,42,T
2022/02/16/19:16:57.531560,29882,1645057017,529211044,,671921.88746501,4689647.71898809,1,42,T
2022/02/16/19:16:57.729869,29883,1645057017,727823019,,671922.067545416,4689647.5946346,1,42,T
2022/02/16/19:16:57.730042,29884,1645057017,727823019,,671922.067545416,4689647.5946346,1,42,T
2022/02/16/19:16:57.932825,29885,1645057017,930547475,,671922.21793588,4689647.4628725,1,42,T
2022/02/16/19:16:57.932849,29886,1645057017,930547475,,671922.21793588,4689647.4628725,1,42,T
2022/02/16/19:16:58.133951,29887,1645057018,131735324,,671923.404444175,4689644.36561994,1,42,T
2022/02/16/19:16:58.134886,29888,1645057018,131735324,,671923.404444175,4689644.36561994,1,42,T
2022/02/16/19:16:58.333765,29889,1645057018,331629753,,671923.605943701,4689644.15940688,1,42,T
2022/02/16/19:16:58.333973,29890,1645057018,331629753,,671923.605943701,4689644.15940688,1,42,T
2022/02/16/19:16:58.528958,29891,1645057018,527093172,,671923.789507364,4689643.94922809,1,42,T
2022/02/16/19:16:58.530056,29892,1645057018,527093172,,671923.789507364,4689643.94922809,1,42,T
2022/02/16/19:16:58.729449,29893,1645057018,727134943,,671924.005246461,4689643.74614783,1,42,T
2022/02/16/19:16:58.729764,29894,1645057018,727134943,,671924.005246461,4689643.74614783,1,42,T
2022/02/16/19:16:58.933747,29895,1645057018,930981636,,671924.227699449,4689643.54434568,1,42,T
2022/02/16/19:16:58.933815,29896,1645057018,930981636,,671924.227699449,4689643.54434568,1,42,T
2022/02/16/19:16:59.139140,29897,1645057019,136552333,,671924.437981079,4689643.33927596,1,42,T
2022/02/16/19:16:59.139413,29898,1645057019,136552333,,671924.437981079,4689643.33927596,1,42,T
2022/02/16/19:16:59.339210,29899,1645057019,336891651,,671924.690101298,4689643.14580966,1,42,T
2022/02/16/19:16:59.339233,29900,1645057019,336891651,,671924.690101298,4689643.14580966,1,42,T
2022/02/16/19:16:59.537900,29901,1645057019,536089658,,671924.900464882,4689642.93740201,1,42,T
2022/02/16/19:16:59.538450,29902,1645057019,536089658,,671924.900464882,4689642.93740201,1,42,T
2022/02/16/19:16:59.735865,29903,1645057019,733962297,,671925.081097544,4689642.72325471,1,42,T
2022/02/16/19:16:59.736298,29904,1645057019,733962297,,671925.081097544,4689642.72325471,1,42,T
2022/02/16/19:16:59.934261,29905,1645057019,932765722,,671925.292737797,4689642.52452714,1,42,T
2022/02/16/19:16:59.935098,29906,1645057019,932765722,,671925.292737797,4689642.52452714,1,42,T
2022/02/16/19:17:00.140927,29907,1645057020,138668537,,671924.780433116,4689645.01227332,1,42,T
