%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z
1.64609950083459E+018,31856,0,2.4526592,-0.0711,0.7056,0.1079
1.64609950086031E+018,31857,0,2.5715968,-0.0721,0.7017,0.1068
1.64609950088505E+018,31858,0,2.4744448,-0.0749,0.7087,0.1077
1.64609950091058E+018,31859,0,2.5528064,-0.073,0.7047,0.109
1.64609950093517E+018,31860,0,2.4594944,-0.0721,0.7047,0.1103
1.64609950096034E+018,31861,0,2.5167616,-0.0721,0.7066,0.1055
1.64609950098571E+018,31862,0,2.5369088,-0.0739,0.7077,0.1066
1.64609950101024E+018,31863,0,2.4530176,-0.0721,0.7066,0.1079
1.64609950103545E+018,31864,0,2.521088,-0.0749,0.7067,0.1065
1.64609950106024E+018,31865,0,2.4787456,-0.073,0.7037,0.1102
1.64609950108463E+018,31866,0,2.4389376,-0.075,0.7008,0.1043
1.64609950110979E+018,31867,0,2.516224,-0.0721,0.7047,0.1067
1.64609950113446E+018,31868,0,2.466816,-0.074,0.7077,0.1042
1.64609950116039E+018,31869,0,2.592768,-0.0739,0.7126,0.1077
1.6460995011856E+018,31870,0,2.521088,-0.0721,0.7066,0.1055
1.64609950121097E+018,31871,0,2.5370112,-0.0721,0.7037,0.1079
1.64609950123613E+018,31872,0,2.5159936,-0.074,0.7018,0.1055
1.64609950126073E+018,31873,0,2.460672,-0.0778,0.7058,0.1064
1.64609950128557E+018,31874,0,2.4834816,-0.0759,0.7038,0.103
1.64609950131118E+018,31875,0,2.5606144,-0.0721,0.7037,0.1032
1.64609950133568E+018,31876,0,2.450688,-0.0712,0.7036,0.108
1.64609950136023E+018,31877,0,2.4549376,-0.0721,0.7066,0.1055
1.64609950138587E+018,31878,0,2.5641472,-0.073,0.7067,0.109
1.64609950141153E+018,31879,0,2.565376,-0.074,0.7057,0.109
1.64609950143594E+018,31880,0,2.4410112,-0.0749,0.7057,0.1066
1.64609950146176E+018,31881,0,2.5821184,-0.075,0.7008,0.1078
1.64609950148571E+018,31882,0,2.3955456,-0.074,0.7028,0.1078
1.64609950151065E+018,31883,0,2.493952,-0.0739,0.7077,0.1089
1.64609950153565E+018,31884,0,2.49984,-0.074,0.7008,0.1043
1.6460995015608E+018,31885,0,2.514944,-0.0739,0.7116,0.1054
1.64609950158773E+018,31886,0,2.692608,-0.0749,0.7067,0.1065
1.64609950161079E+018,31887,0,2.3062784,-0.0721,0.7057,0.1079
1.64609950163634E+018,31888,0,2.555264,-0.074,0.7027,0.1055
1.64609950166153E+018,31889,0,2.5184256,-0.0731,0.7017,0.1055
1.64609950168619E+018,31890,0,2.466176,-0.073,0.7057,0.1043
1.64609950171202E+018,31891,0,2.5830144,-0.073,0.7057,0.1102
1.64609950173716E+018,31892,0,2.5143808,-0.0749,0.7028,0.1089
1.64609950176171E+018,31893,0,2.454784,-0.074,0.7037,0.1078
1.64609950178659E+018,31894,0,2.4882688,-0.0731,0.7037,0.1055
1.64609950181185E+018,31895,0,2.525312,-0.072,0.7076,0.1079
1.64609950183653E+018,31896,0,2.467968,-0.073,0.7076,0.1055
1.64609950186149E+018,31897,0,2.4962304,-0.073,0.7086,0.1054
1.64609950188592E+018,31898,0,2.4432896,-0.0721,0.7066,0.1055
1.64609950191085E+018,31899,0,2.492928,-0.0749,0.7057,0.1066
1.646099501936E+018,31900,0,2.5149696,-0.0731,0.7017,0.1079
1.64609950196191E+018,31901,0,2.5913088,-0.0731,0.7037,0.1055
1.64609950198682E+018,31902,0,2.49088,-0.0731,0.7027,0.1055
1.64609950201194E+018,31903,0,2.5120256,-0.073,0.7037,0.1079
1.64609950203729E+018,31904,0,2.5344512,-0.0712,0.7007,0.108
1.64609950206198E+018,31905,0,2.4690176,-0.073,0.7077,0.1066
1.64609950208718E+018,31906,0,2.5198336,-0.073,0.7047,0.109
1.64609950211211E+018,31907,0,2.4934656,-0.0731,0.7027,0.109
1.64609950213685E+018,31908,0,2.4734976,-0.0711,0.7066,0.1056
1.64609950216213E+018,31909,0,2.5287936,-0.075,0.7038,0.1042
1.64609950218695E+018,31910,0,2.481664,-0.0749,0.7077,0.1077
1.64609950221273E+018,31911,0,2.57792,-0.0721,0.7027,0.1044
1.64609950223726E+018,31912,0,2.453504,-0.0711,0.7076,0.1079
1.64609950226314E+018,31913,0,2.5878272,-0.073,0.7057,0.109
1.6460995022877E+018,31914,0,2.4557824,-0.0731,0.7027,0.109
1.64609950231229E+018,31915,0,2.459136,-0.074,0.7057,0.1054
1.64609950233707E+018,31916,0,2.4773888,-0.0722,0.7017,0.0997
1.64609950236196E+018,31917,0,2.489344,-0.073,0.7037,0.1079
1.64609950238689E+018,31918,0,2.4926208,-0.074,0.7067,0.1066
1.64609950241206E+018,31919,0,2.5177856,-0.073,0.7086,0.109
1.64609950243676E+018,31920,0,2.4700416,-0.0731,0.7017,0.1067
1.64609950246198E+018,31921,0,2.5218304,-0.072,0.7076,0.1079
1.64609950248701E+018,31922,0,2.5028096,-0.073,0.7057,0.1102
1.64609950251331E+018,31923,0,2.6298112,-0.073,0.7106,0.109
1.64609950253822E+018,31924,0,2.491136,-0.0759,0.7038,0.1077
1.64609950256309E+018,31925,0,2.4868864,-0.0721,0.7056,0.1067
1.64609950258837E+018,31926,0,2.5281792,-0.073,0.7047,0.1102
1.64609950261257E+018,31927,0,2.4205312,-0.0759,0.7028,0.1065
1.64609950263731E+018,31928,0,2.473216,-0.074,0.7067,0.1078
1.64609950266293E+018,31929,0,2.5627648,-0.074,0.7047,0.1031
1.64609950268719E+018,31930,0,2.4253952,-0.0749,0.7048,0.1066
1.64609950271217E+018,31931,0,2.4978176,-0.0692,0.7085,0.1068
1.64609950273806E+018,31932,0,2.5891328,-0.0711,0.7046,0.1079
1.64609950276293E+018,31933,0,2.4867328,-0.075,0.7008,0.1066
1.64609950278798E+018,31934,0,2.5051648,-0.0731,0.7017,0.1079
1.64609950281302E+018,31935,0,2.5040896,-0.073,0.7057,0.1067
1.64609950283794E+018,31936,0,2.4919808,-0.0749,0.7048,0.1066
1.64609950286323E+018,31937,0,2.5287424,-0.073,0.7047,0.1102
1.64609950288856E+018,31938,0,2.532992,-0.0712,0.7046,0.1021
1.64609950291348E+018,31939,0,2.4921856,-0.0731,0.7037,0.102
1.64609950293768E+018,31940,0,2.41984,-0.074,0.7047,0.1031
1.64609950296358E+018,31941,0,2.5908736,-0.0749,0.7038,0.1066
1.64609950298906E+018,31942,0,2.5474304,-0.0759,0.7038,0.1054
1.64609950301391E+018,31943,0,2.4855296,-0.074,0.7067,0.1054
1.64609950303912E+018,31944,0,2.5202688,-0.073,0.7047,0.109
1.64609950306396E+018,31945,0,2.484352,-0.0711,0.7096,0.1067
1.64609950308884E+018,31946,0,2.4884736,-0.0731,0.7037,0.1067
1.64609950311376E+018,31947,0,2.4916736,-0.0739,0.7087,0.1077
1.64609950313897E+018,31948,0,2.5209344,-0.073,0.7047,0.1067
1.64609950316404E+018,31949,0,2.5071872,-0.0721,0.7076,0.1043
1.64609950318882E+018,31950,0,2.4777728,-0.074,0.7027,0.1019
1.64609950321359E+018,31951,0,2.4771072,-0.0721,0.7057,0.1091
1.64609950323883E+018,31952,0,2.5237504,-0.073,0.7076,0.1055
1.64609950326367E+018,31953,0,2.48448,-0.073,0.7067,0.109
1.64609950328942E+018,31954,0,2.574208,-0.074,0.7057,0.1066
1.6460995033143E+018,31955,0,2.4887552,-0.074,0.7067,0.1054
1.64609950333915E+018,31956,0,2.4845824,-0.074,0.7067,0.1066
1.64609950336415E+018,31957,0,2.5000192,-0.073,0.7047,0.1067
1.64609950338895E+018,31958,0,2.4804608,-0.073,0.7057,0.1078
1.64609950341424E+018,31959,0,2.5286656,-0.074,0.7027,0.1008
1.6460995034391E+018,31960,0,2.4855552,-0.074,0.7047,0.1043
1.64609950346425E+018,31961,0,2.5149184,-0.073,0.7067,0.1043
1.64609950348896E+018,31962,0,2.4715008,-0.0758,0.7087,0.1041
1.64609950351378E+018,31963,0,2.4823296,-0.0739,0.7087,0.1054
1.64609950353991E+018,31964,0,2.6128384,-0.074,0.7027,0.1043
1.64609950356475E+018,31965,0,2.4841728,-0.0731,0.7027,0.1043
1.64609950358907E+018,31966,0,2.4313344,-0.0721,0.7037,0.1079
1.64609950361415E+018,31967,0,2.50816,-0.0758,0.7097,0.1065
1.64609950363914E+018,31968,0,2.4992,-0.0721,0.7066,0.1055
1.64609950366462E+018,31969,0,2.5478144,-0.075,0.7008,0.1078
1.64609950369029E+018,31970,0,2.5670656,-0.074,0.7037,0.1066
1.64609950371438E+018,31971,0,2.4092672,-0.0749,0.7097,0.1018
1.64609950373963E+018,31972,0,2.5250304,-0.0721,0.7056,0.1067
1.64609950376518E+018,31973,0,2.5548288,-0.074,0.7037,0.1066
1.64609950378908E+018,31974,0,2.390272,-0.074,0.7067,0.1066
1.64609950381554E+018,31975,0,2.64576,-0.074,0.7038,0.1113
1.64609950384015E+018,31976,0,2.460416,-0.073,0.7037,0.109
1.64609950386504E+018,31977,0,2.4899328,-0.073,0.7057,0.1043
1.64609950388988E+018,31978,0,2.483712,-0.0721,0.7037,0.1079
1.64609950391479E+018,31979,0,2.4910592,-0.0759,0.7077,0.1018
1.64609950393944E+018,31980,0,2.4648192,-0.073,0.7057,0.1067
1.64609950396421E+018,31981,0,2.4769536,-0.074,0.7037,0.1078
1.64609950398912E+018,31982,0,2.4904704,-0.074,0.7047,0.1043
1.646099504015E+018,31983,0,2.588928,-0.0731,0.7027,0.1055
1.64609950403956E+018,31984,0,2.4555776,-0.0731,0.7037,0.1032
1.64609950406587E+018,31985,0,2.6313984,-0.074,0.7047,0.1066
1.64609950409054E+018,31986,0,2.466176,-0.072,0.7086,0.1055
1.64609950411569E+018,31987,0,2.514944,-0.0721,0.7047,0.1067
1.64609950414041E+018,31988,0,2.472576,-0.074,0.7018,0.1078
1.64609950416515E+018,31989,0,2.4737792,-0.073,0.7077,0.109
1.64609950419025E+018,31990,0,2.5100288,-0.0739,0.7077,0.1089
1.64609950421455E+018,31991,0,2.4301568,-0.0721,0.7027,0.1091
1.64609950423961E+018,31992,0,2.5060352,-0.0721,0.7017,0.1044
1.64609950426608E+018,31993,0,2.646784,-0.073,0.7116,0.1031
1.64609950428957E+018,31994,0,2.3493376,-0.074,0.7047,0.1078
1.64609950431527E+018,31995,0,2.5699072,-0.0721,0.7037,0.1067
1.64609950434057E+018,31996,0,2.5293824,-0.0739,0.7077,0.1078
1.64609950436563E+018,31997,0,2.5069056,-0.0749,0.7087,0.1077
1.64609950439079E+018,31998,0,2.5154048,-0.0731,0.7017,0.1079
1.64609950441556E+018,31999,0,2.4772096,-0.0721,0.7017,0.1068
1.64609950444056E+018,32000,0,2.5001472,-0.075,0.7018,0.1078
1.646099504465E+018,32001,0,2.4436992,-0.0749,0.7058,0.1113
1.64609950449067E+018,32002,0,2.5675008,-0.073,0.7067,0.1066
1.64609950451607E+018,32003,0,2.5391616,-0.0721,0.7057,0.1079
1.64609950454035E+018,32004,0,2.4287232,-0.073,0.7047,0.1055
1.64609950456567E+018,32005,0,2.5317632,-0.0759,0.7038,0.1065
1.64609950459053E+018,32006,0,2.4861696,-0.0731,0.7037,0.1055
1.64609950461545E+018,32007,0,2.491904,-0.074,0.7037,0.1043
1.64609950464036E+018,32008,0,2.490496,-0.0721,0.7047,0.1067
1.64609950466542E+018,32009,0,2.5067776,-0.0758,0.7077,0.1053
1.64609950469021E+018,32010,0,2.4788736,-0.0731,0.7008,0.1091
1.64609950471623E+018,32011,0,2.601728,-0.073,0.7037,0.1079
1.64609950474017E+018,32012,0,2.3944704,-0.074,0.7047,0.1043
1.64609950476539E+018,32013,0,2.5215744,-0.0721,0.7047,0.1091
1.64609950479064E+018,32014,0,2.5253376,-0.0731,0.7017,0.1055
1.64609950481568E+018,32015,0,2.5037056,-0.074,0.7057,0.1054
1.64609950484084E+018,32016,0,2.5159424,-0.0721,0.7066,0.1091
1.64609950486641E+018,32017,0,2.5567744,-0.073,0.7047,0.1078
1.64609950489154E+018,32018,0,2.5132288,-0.072,0.7096,0.1055
1.64609950491641E+018,32019,0,2.487296,-0.0721,0.7056,0.1044
1.64609950494151E+018,32020,0,2.5095936,-0.0731,0.7037,0.1055
1.64609950496629E+018,32021,0,2.4779008,-0.073,0.7057,0.1055
1.64609950499092E+018,32022,0,2.4633088,-0.074,0.7028,0.1078
1.64609950501632E+018,32023,0,2.5403648,-0.074,0.7067,0.1078
1.64609950504084E+018,32024,0,2.4512512,-0.073,0.7067,0.1066
1.64609950506519E+018,32025,0,2.4353792,-0.0739,0.7097,0.1089
1.64609950509016E+018,32026,0,2.4971008,-0.0702,0.7046,0.1033
1.64609950511612E+018,32027,0,2.5962496,-0.0721,0.7047,0.1044
1.64609950514106E+018,32028,0,2.4931072,-0.0749,0.7038,0.1054
1.64609950516647E+018,32029,0,2.5415936,-0.0739,0.7097,0.1066
1.64609950519152E+018,32030,0,2.5044224,-0.0721,0.7037,0.1091
1.64609950521628E+018,32031,0,2.476288,-0.073,0.7057,0.1078
1.64609950524172E+018,32032,0,2.5445888,-0.0721,0.7066,0.1055
1.64609950526648E+018,32033,0,2.4756736,-0.0731,0.7017,0.1114
1.6460995052914E+018,32034,0,2.4923392,-0.072,0.7086,0.1067
1.64609950531625E+018,32035,0,2.4843008,-0.0749,0.7057,0.1077
1.64609950534105E+018,32036,0,2.479872,-0.074,0.7037,0.1066
1.64609950536666E+018,32037,0,2.5613312,-0.074,0.7067,0.1042
1.64609950539151E+018,32038,0,2.4846592,-0.0731,0.7027,0.1079
1.6460995054163E+018,32039,0,2.4788736,-0.0721,0.7047,0.1067
1.6460995054413E+018,32040,0,2.500352,-0.073,0.7057,0.1067
1.64609950546627E+018,32041,0,2.4969216,-0.0721,0.7066,0.1067
1.64609950549097E+018,32042,0,2.4704512,-0.0749,0.7048,0.1101
1.64609950551598E+018,32043,0,2.500608,-0.073,0.7067,0.1043
1.64609950554095E+018,32044,0,2.4975872,-0.0739,0.7106,0.1077
1.64609950556634E+018,32045,0,2.5383936,-0.0701,0.7076,0.1127
1.64609950559191E+018,32046,0,2.5576192,-0.074,0.7047,0.1078
1.64609950561691E+018,32047,0,2.4998144,-0.0749,0.7048,0.1066
1.64609950564186E+018,32048,0,2.4942592,-0.074,0.7018,0.1031
1.64609950566746E+018,32049,0,2.5604608,-0.0731,0.7027,0.109
1.64609950569257E+018,32050,0,2.510976,-0.074,0.7057,0.1054
1.64609950571728E+018,32051,0,2.4713472,-0.073,0.7047,0.1078
1.64609950574179E+018,32052,0,2.450944,-0.073,0.7047,0.1043
1.64609950576701E+018,32053,0,2.521856,-0.073,0.7096,0.109
1.64609950579195E+018,32054,0,2.493824,-0.0731,0.7027,0.1043
1.64609950581732E+018,32055,0,2.5373952,-0.073,0.7047,0.109
1.64609950584179E+018,32056,0,2.4463872,-0.0731,0.7037,0.1055
1.64609950586679E+018,32057,0,2.5003776,-0.073,0.7047,0.1067
1.64609950589271E+018,32058,0,2.592128,-0.0749,0.7077,0.1101
1.64609950591831E+018,32059,0,2.559872,-0.0721,0.7046,0.1032
1.64609950594239E+018,32060,0,2.4074496,-0.0749,0.7028,0.1089
1.64609950596693E+018,32061,0,2.4548608,-0.0712,0.7036,0.1056
1.64609950599189E+018,32062,0,2.4960768,-0.074,0.7057,0.1043
1.64609950601699E+018,32063,0,2.5093888,-0.0739,0.7106,0.1077
1.646099506042E+018,32064,0,2.5010432,-0.0749,0.7047,0.103
1.64609950606665E+018,32065,0,2.4651264,-0.073,0.7067,0.1066
1.64609950609176E+018,32066,0,2.5106432,-0.074,0.7018,0.1055
1.64609950611746E+018,32067,0,2.5699328,-0.0739,0.7087,0.1089
1.64609950614274E+018,32068,0,2.5283584,-0.074,0.7037,0.1055
1.64609950616793E+018,32069,0,2.5189888,-0.074,0.7037,0.1055
1.6460995061926E+018,32070,0,2.4666624,-0.0712,0.7007,0.0986
1.64609950621752E+018,32071,0,2.492672,-0.0749,0.7087,0.103
1.64609950624201E+018,32072,0,2.4485632,-0.0721,0.7037,0.1067
1.64609950626695E+018,32073,0,2.4937728,-0.0748,0.7126,0.1053
1.64609950629218E+018,32074,0,2.5234176,-0.0712,0.7036,0.1033
1.64609950631697E+018,32075,0,2.4792576,-0.074,0.7047,0.1066
1.64609950634213E+018,32076,0,2.515328,-0.0748,0.7127,0.1077
1.64609950636665E+018,32077,0,2.452352,-0.0711,0.7046,0.1091
1.64609950639222E+018,32078,0,2.5571584,-0.073,0.7057,0.1031
1.64609950641774E+018,32079,0,2.5513984,-0.073,0.7076,0.1043
1.64609950644261E+018,32080,0,2.487296,-0.073,0.7086,0.1054
1.64609950646817E+018,32081,0,2.5559808,-0.0731,0.7037,0.102
1.64609950649316E+018,32082,0,2.499328,-0.0721,0.7037,0.1091
1.64609950651837E+018,32083,0,2.520704,-0.0759,0.7068,0.1053
1.64609950654281E+018,32084,0,2.4439296,-0.0749,0.7048,0.1054
1.64609950656735E+018,32085,0,2.4545792,-0.074,0.7077,0.1042
1.64609950659284E+018,32086,0,2.5485824,-0.074,0.7047,0.1054
1.64609950661759E+018,32087,0,2.475264,-0.0731,0.7047,0.102
1.64609950664255E+018,32088,0,2.4956672,-0.073,0.7067,0.1066
1.64609950666858E+018,32089,0,2.6030336,-0.0739,0.7077,0.1066
1.64609950669381E+018,32090,0,2.5229568,-0.075,0.7028,0.1054
1.64609950671863E+018,32091,0,2.4818176,-0.074,0.7047,0.109
1.64609950674264E+018,32092,0,2.401408,-0.0741,0.7008,0.102
1.64609950676768E+018,32093,0,2.5036544,-0.0721,0.7037,0.1056
1.6460995067925E+018,32094,0,2.48256,-0.0731,0.7007,0.1067
1.64609950681736E+018,32095,0,2.4854016,-0.074,0.7028,0.1066
1.64609950684245E+018,32096,0,2.5097216,-0.072,0.7106,0.1055
1.64609950686788E+018,32097,0,2.5430528,-0.074,0.7057,0.1078
1.64609950689304E+018,32098,0,2.5150464,-0.073,0.7037,0.1102
1.64609950691866E+018,32099,0,2.5627392,-0.0711,0.7056,0.1103
1.64609950694263E+018,32100,0,2.3963392,-0.074,0.7047,0.109
1.64609950696864E+018,32101,0,2.6016256,-0.0749,0.7038,0.1078
1.64609950699361E+018,32102,0,2.4962816,-0.074,0.7037,0.1078
1.64609950701849E+018,32103,0,2.4883968,-0.0712,0.7036,0.1044
1.6460995070433E+018,32104,0,2.480896,-0.0731,0.7037,0.1067
1.64609950706864E+018,32105,0,2.533888,-0.073,0.7057,0.1067
1.64609950709324E+018,32106,0,2.4601344,-0.0749,0.7067,0.1054
1.64609950711773E+018,32107,0,2.4489984,-0.073,0.7077,0.1078
1.64609950714261E+018,32108,0,2.487936,-0.0721,0.7047,0.1103
1.64609950716751E+018,32109,0,2.4901632,-0.0739,0.7097,0.1066
1.64609950719345E+018,32110,0,2.5943552,-0.073,0.7057,0.1078
1.6460995072183E+018,32111,0,2.4847872,-0.073,0.7057,0.1067
1.6460995072439E+018,32112,0,2.5598464,-0.075,0.7018,0.1042
1.64609950726869E+018,32113,0,2.4789504,-0.074,0.7037,0.1078
1.64609950729386E+018,32114,0,2.5174528,-0.0739,0.7077,0.1066
1.64609950731878E+018,32115,0,2.4918272,-0.0731,0.7027,0.1067
1.64609950734353E+018,32116,0,2.4752896,-0.0739,0.7077,0.1054
1.64609950736855E+018,32117,0,2.5011456,-0.0701,0.7105,0.1079
1.64609950739345E+018,32118,0,2.4904704,-0.0739,0.7087,0.1054
1.6460995074181E+018,32119,0,2.465408,-0.0731,0.7027,0.1043
1.64609950744328E+018,32120,0,2.5175552,-0.0721,0.7017,0.1091
1.64609950746927E+018,32121,0,2.5986304,-0.074,0.7037,0.1031
1.64609950749393E+018,32122,0,2.4659712,-0.072,0.7086,0.1067
1.64609950751854E+018,32123,0,2.4610304,-0.0721,0.7066,0.1102
1.64609950754414E+018,32124,0,2.5606656,-0.0712,0.6997,0.1092
1.64609950756871E+018,32125,0,2.4563456,-0.0731,0.7027,0.1043
1.64609950759388E+018,32126,0,2.5171456,-0.0759,0.7038,0.1089
1.6460995076189E+018,32127,0,2.5024,-0.073,0.7077,0.1078
1.64609950764376E+018,32128,0,2.4861184,-0.0739,0.7087,0.1077
1.64609950766845E+018,32129,0,2.4688384,-0.0721,0.7056,0.1067
1.64609950769292E+018,32130,0,2.447104,-0.0731,0.7037,0.1067
1.64609950771882E+018,32131,0,2.5899008,-0.0731,0.7027,0.1043
1.64609950774386E+018,32132,0,2.5038336,-0.074,0.7027,0.1008
1.64609950776873E+018,32133,0,2.4872704,-0.0731,0.7037,0.1055
1.64609950779366E+018,32134,0,2.4923392,-0.0721,0.7066,0.1055
1.64609950781854E+018,32135,0,2.48832,-0.0712,0.7036,0.1044
1.64609950784369E+018,32136,0,2.5155584,-0.0721,0.7056,0.1044
1.64609950786953E+018,32137,0,2.583552,-0.074,0.7028,0.1066
1.64609950789373E+018,32138,0,2.4196352,-0.074,0.7008,0.1055
1.64609950791897E+018,32139,0,2.5244928,-0.072,0.7086,0.1055
1.64609950794393E+018,32140,0,2.4955392,-0.073,0.7057,0.1043
1.64609950796954E+018,32141,0,2.5615872,-0.0758,0.7087,0.1076
1.64609950799362E+018,32142,0,2.4076544,-0.0702,0.7036,0.108
1.64609950801993E+018,32143,0,2.6308864,-0.0721,0.7076,0.1008
1.64609950804444E+018,32144,0,2.4507904,-0.0721,0.7037,0.1044
1.64609950806871E+018,32145,0,2.4278016,-0.0721,0.7027,0.1079
1.64609950809383E+018,32146,0,2.5120768,-0.073,0.7057,0.1102
1.64609950811885E+018,32147,0,2.50112,-0.074,0.7037,0.1043
1.64609950814359E+018,32148,0,2.4748544,-0.074,0.7028,0.1066
1.64609950816848E+018,32149,0,2.4883968,-0.0759,0.7048,0.103
1.64609950819345E+018,32150,0,2.4967936,-0.0748,0.7136,0.1041
1.64609950821872E+018,32151,0,2.527232,-0.0731,0.7027,0.1032
1.64609950824472E+018,32152,0,2.6004736,-0.074,0.7028,0.109
1.64609950826943E+018,32153,0,2.470912,-0.074,0.7047,0.1054
1.64609950829464E+018,32154,0,2.5210112,-0.072,0.7086,0.1067
1.64609950831887E+018,32155,0,2.4231424,-0.073,0.7077,0.1066
1.64609950834456E+018,32156,0,2.5682432,-0.0731,0.7027,0.1055
1.64609950836956E+018,32157,0,2.5001216,-0.073,0.7047,0.1055
1.64609950839452E+018,32158,0,2.496128,-0.074,0.7018,0.1043
1.64609950841929E+018,32159,0,2.4765952,-0.073,0.7067,0.1043
1.64609950844363E+018,32160,0,2.4346112,-0.0712,0.7046,0.1056
1.64609950846863E+018,32161,0,2.500224,-0.073,0.7047,0.1067
1.64609950849443E+018,32162,0,2.5796096,-0.073,0.7067,0.1055
1.64609950851938E+018,32163,0,2.4954624,-0.0721,0.7037,0.1067
1.64609950854423E+018,32164,0,2.4850176,-0.074,0.7018,0.1078
1.64609950856992E+018,32165,0,2.5684224,-0.0721,0.7027,0.1091
1.64609950859447E+018,32166,0,2.455552,-0.0731,0.7037,0.102
1.64609950861966E+018,32167,0,2.5185536,-0.0721,0.7066,0.1067
1.64609950864455E+018,32168,0,2.489216,-0.0739,0.7077,0.1078
1.64609950866931E+018,32169,0,2.4755456,-0.0749,0.7067,0.1065
1.64609950869381E+018,32170,0,2.4504576,-0.074,0.7028,0.1066
1.64609950871941E+018,32171,0,2.5603072,-0.0711,0.7066,0.1091
1.64609950874421E+018,32172,0,2.4798208,-0.0749,0.7057,0.1077
1.64609950877021E+018,32173,0,2.5992448,-0.0721,0.7056,0.1067
1.64609950879501E+018,32174,0,2.4805632,-0.0739,0.7087,0.1054
1.64609950882102E+018,32175,0,2.6009088,-0.073,0.7057,0.1031
1.64609950884429E+018,32176,0,2.3273472,-0.0731,0.7007,0.1067
1.64609950886936E+018,32177,0,2.5070848,-0.0759,0.7038,0.1065
1.64609950889421E+018,32178,0,2.4848128,-0.0721,0.7007,0.1079
1.6460995089191E+018,32179,0,2.4885248,-0.073,0.7076,0.1055
1.64609950894402E+018,32180,0,2.491904,-0.0721,0.7076,0.102
1.64609950896923E+018,32181,0,2.520832,-0.0731,0.7027,0.1079
1.6460995089938E+018,32182,0,2.4575744,-0.073,0.7057,0.1078
1.64609950902034E+018,32183,0,2.6537728,-0.0721,0.7047,0.1055
1.64609950904519E+018,32184,0,2.4847872,-0.0731,0.7037,0.1055
1.64609950907016E+018,32185,0,2.4975872,-0.073,0.7067,0.1055
1.64609950909511E+018,32186,0,2.4949248,-0.0721,0.7017,0.1091
1.64609950912014E+018,32187,0,2.5029632,-0.074,0.7057,0.1054
1.64609950914536E+018,32188,0,2.5216,-0.0739,0.7087,0.1054
1.64609950916969E+018,32189,0,2.4329728,-0.0731,0.7017,0.102
1.64609950919452E+018,32190,0,2.483584,-0.073,0.7047,0.1078
1.64609950921977E+018,32191,0,2.5245184,-0.0731,0.7047,0.0973
1.64609950924452E+018,32192,0,2.474752,-0.073,0.7077,0.1066
1.64609950927064E+018,32193,0,2.6121472,-0.075,0.7038,0.1019
1.64609950929375E+018,32194,0,2.311552,-0.074,0.7067,0.1066
1.64609950931969E+018,32195,0,2.5936384,-0.074,0.7047,0.1007
1.64609950934526E+018,32196,0,2.557312,-0.074,0.7018,0.1043
1.64609950937016E+018,32197,0,2.489344,-0.073,0.7076,0.1043
1.64609950939499E+018,32198,0,2.4836096,-0.0749,0.7048,0.1054
1.64609950942008E+018,32199,0,2.5091584,-0.0749,0.7047,0.103
1.64609950944441E+018,32200,0,2.433152,-0.0702,0.7085,0.1068
1.64609950946979E+018,32201,0,2.537472,-0.0731,0.7017,0.1055
1.6460995094943E+018,32202,0,2.4510976,-0.0731,0.7037,0.1043
1.64609950952E+018,32203,0,2.5699584,-0.0712,0.7017,0.1033
1.64609950954406E+018,32204,0,2.4057344,-0.0731,0.7037,0.1043
1.64609950956982E+018,32205,0,2.5764096,-0.074,0.7037,0.1055
1.64609950959513E+018,32206,0,2.530688,-0.0721,0.7037,0.1044
1.64609950962042E+018,32207,0,2.5293312,-0.074,0.7037,0.1066
1.64609950964586E+018,32208,0,2.544128,-0.0749,0.7038,0.1078
1.64609950967007E+018,32209,0,2.4207872,-0.0759,0.7028,0.1054
1.64609950969516E+018,32210,0,2.509056,-0.074,0.7067,0.1066
1.64609950971963E+018,32211,0,2.4466176,-0.0721,0.7056,0.1055
1.64609950974497E+018,32212,0,2.5339136,-0.073,0.7047,0.109
1.64609950976987E+018,32213,0,2.49024,-0.0721,0.7027,0.1067
1.64609950979426E+018,32214,0,2.4389376,-0.074,0.7057,0.109
1.64609950982026E+018,32215,0,2.5997824,-0.073,0.7086,0.1066
1.64609950984507E+018,32216,0,2.4816128,-0.073,0.7106,0.1054
1.64609950987E+018,32217,0,2.4928768,-0.073,0.7047,0.1078
1.64609950989581E+018,32218,0,2.5806848,-0.0759,0.7038,0.1089
1.64609950992078E+018,32219,0,2.4971264,-0.074,0.7027,0.1019
1.64609950994541E+018,32220,0,2.4628736,-0.073,0.7047,0.109
1.64609950997081E+018,32221,0,2.5404416,-0.074,0.7057,0.1101
1.64609950999534E+018,32222,0,2.4527872,-0.074,0.7047,0.1054
1.64609951002025E+018,32223,0,2.4914432,-0.0711,0.7066,0.1068
1.64609951004512E+018,32224,0,2.4865024,-0.0731,0.7057,0.0996
1.64609951007147E+018,32225,0,2.6353408,-0.074,0.7057,0.1031
1.64609951009534E+018,32226,0,2.3866368,-0.0721,0.7027,0.1009
1.64609951012076E+018,32227,0,2.5415936,-0.0721,0.7037,0.1067
1.64609951014549E+018,32228,0,2.4736768,-0.074,0.7067,0.1054
1.64609951017034E+018,32229,0,2.4846592,-0.0721,0.7047,0.1044
